season,player_code,player_name,team,is_traded,age,age_c,age_c2,pir_lag_raw,pir_lag_shrunk,shrink_w,games_lag,min_lag,el_seasons,league_pir_mean,pir_lag1_season,pir_lag2_season,pir_per_game,min_per_game,games,sum_pir
2022,1833,"MOERMAN, ADRIEN",MCO,False,34,7,49,8.0,8.005647185054723,0.5348837209302325,46.0,18.429379084967323,4,8.012141447867657,2020.0,2019.0,2.125,14.597916666666665,16.0,34.0
2022,JDU,"RADULJICA, MIROSLAV",RED,False,34,7,49,7.758620689655173,7.905589245140671,0.42028985507246375,29.0,15.545402298850574,1,8.012141447867657,2016.0,,-2.333333333333333,4.5,3.0,-7.0
2022,6568,"FALL, YOUSSOUPHA",ASV,False,27,0,0,7.775,7.869856579147063,0.6,60.0,12.45611607142857,2,8.012141447867657,2020.0,2019.0,12.470588235294118,19.93921568627451,34.0,424.0
2022,8282,"ILYASOGLU, OMERCAN",IST,False,21,-6,36,-1.0,7.792333119870885,0.024390243902439025,1.0,3.15,1,8.012141447867657,2019.0,,-0.3333333333333333,2.5500000000000003,3.0,-1.0
2022,LME,"MARKOVIC, STEFAN",RED,False,34,7,49,7.624521072796935,7.786029562409736,0.5833333333333334,56.0,23.717854406130268,2,8.012141447867657,2018.0,2017.0,2.7586206896551726,16.377011494252873,29.0,80.0
2022,10568,"JONES, CHRIS",PAM,False,29,2,4,7.470588235294118,7.763319701550086,0.4594594594594595,34.0,17.49313725490196,1,8.012141447867657,2020.0,,14.821428571428571,22.91369047619048,28.0,415.0
2022,10391,"WEILER-BABB, NICK",MUN,False,27,0,0,7.3125,7.70118969325981,0.4444444444444444,32.0,24.069791666666667,1,8.012141447867657,2020.0,,7.451612903225806,25.46021505376344,31.0,231.0
2022,9035,"BOLOMBOY, JOEL",OLY,False,28,1,1,7.372222222222222,7.653505398330106,0.5604395604395604,51.0,16.911851851851853,3,8.012141447867657,2020.0,2019.0,5.9,12.122777777777776,30.0,177.0
2022,9101,"FERRANDO, GUILLEM",PAM,False,20,-7,49,0.3999999999999999,7.649658521778721,0.047619047619047616,2.0,2.8633333333333333,2,8.012141447867657,2020.0,2019.0,0.1428571428571428,9.914285714285716,7.0,1.0
2022,10791,"KOUMADJE, KHALIFA",BER,False,26,-1,1,4.0,7.647401316243324,0.09090909090909091,4.0,11.929166666666667,1,8.012141447867657,2020.0,,7.774193548387097,13.246236559139785,31.0,241.0
2022,1255,"PAPANIKOLAOU, KOSTAS",OLY,False,32,5,25,7.268131868131867,7.640136657999762,0.5,40.0,22.583186813186813,4,8.012141447867657,2020.0,2019.0,10.193548387096774,24.694086021505377,31.0,316.0
2022,9105,"JIMENEZ, MILLAN",PAM,False,20,-7,49,0.0,7.630610902731102,0.047619047619047616,2.0,0.8133333333333332,2,8.012141447867657,2020.0,2019.0,-1.0,1.75,1.0,-1.0
2022,8991,"BLACK, TARIK",OLY,False,31,4,16,6.804545454545455,7.623254602560507,0.3220338983050847,19.0,15.727234848484846,3,8.012141447867657,2020.0,2019.0,5.428571428571429,10.498214285714283,28.0,152.0
2022,8253,"GEORGE, JASON",MUN,False,21,-6,36,-1.0,7.582991855112055,0.047619047619047616,2.0,1.54,2,8.012141447867657,2020.0,2019.0,0.0,1.0333333333333334,1.0,0.0
2022,5460,"HARRIS, ELIAS",MUN,False,33,6,36,1.6666666666666667,7.569433904993169,0.06976744186046512,3.0,5.161111111111111,1,8.012141447867657,2016.0,,5.133333333333334,14.092222222222222,15.0,77.0
2022,CCD,"DATOME, LUIGI",MIL,False,35,8,64,7.200921658986175,7.52868723025142,0.5959595959595959,59.0,19.34335637480799,4,8.012141447867657,2020.0,2019.0,1.6666666666666667,9.355555555555556,6.0,10.0
2022,9601,"CAVANAUGH, TYLER",ZAL,False,28,1,1,6.421052631578948,7.4997569138085804,0.3220338983050847,19.0,14.65,1,8.012141447867657,2019.0,,6.0,20.16904761904762,14.0,84.0
2022,7032,"LO, MAODO",BER,False,30,3,9,7.020634920634921,7.4381113531539675,0.5789473684210527,55.0,22.66111111111111,4,8.012141447867657,2020.0,2019.0,10.615384615384617,21.946153846153848,26.0,276.0
2022,4862,"SEELEY, DENNIS",MUN,False,33,6,36,6.957342657342657,7.43679665303584,0.5454545454545454,48.0,20.588706293706295,2,8.012141447867657,2020.0,2016.0,3.75,12.9625,12.0,45.0
2022,5348,"ARNA, EGEHAN",IST,False,25,-2,4,-0.3999999999999999,7.425247858481542,0.06976744186046512,3.0,3.7966666666666664,3,8.012141447867657,2018.0,2017.0,-1.0,3.411111111111111,6.0,-6.0
2022,TGB,"LLULL, SERGIO",MAD,False,35,8,64,6.74642857142857,7.40394175399433,0.4805194805194805,37.0,17.982916666666668,4,8.012141447867657,2020.0,2019.0,5.565217391304348,18.065942028985507,23.0,128.0
2022,4720,"LAZAREVIC, STEFAN",RED,False,26,-1,1,0.5,7.329219498061507,0.09090909090909091,4.0,3.125,1,8.012141447867657,2017.0,,2.533333333333333,17.905555555555555,30.0,76.0
2022,3842,"LESSORT, MATHIAS",PAR,False,27,0,0,6.789090909090909,7.320852012906887,0.5652173913043478,52.0,15.213646464646464,2,8.012141447867657,2019.0,2017.0,19.529411764705884,30.353431372549025,34.0,664.0
2022,6435,"LAPROVITTOLA, NICOLAS",BAR,False,32,5,25,6.760419790104947,7.304646597827865,0.5652173913043478,52.0,16.217731134432782,3,8.012141447867657,2020.0,2019.0,11.705882352941176,23.697549019607845,34.0,398.0
2022,8989,"HILLIARD, DARRUN",TEL,False,29,2,4,6.800694444444444,7.290167981181096,0.5959595959595959,59.0,20.244598765432098,3,8.012141447867657,2020.0,2019.0,3.6666666666666665,12.52530864197531,27.0,99.0
2022,9917,"HOLLINS, AUSTIN",TEL,False,31,4,16,6.806734006734007,7.288896983187467,0.6,60.0,20.326980920314256,2,8.012141447867657,2020.0,2019.0,0.9473684210526316,9.706140350877192,19.0,18.0
2022,2329,"ULANOVAS, EDGARAS",ZAL,False,30,3,9,6.692857142857143,7.242558936611524,0.5833333333333334,56.0,22.077142857142857,4,8.012141447867657,2020.0,2019.0,11.794117647058824,28.20686274509804,34.0,401.0
2022,6540,"MUSA, DZANAN",MAD,False,23,-4,16,-0.5,7.238310407152415,0.09090909090909091,4.0,2.941666666666667,1,8.012141447867657,2020.0,,16.61764705882353,23.86127450980392,34.0,565.0
2022,2968,"SANLI, SERTAC",BAR,False,31,4,16,6.5396825396825395,7.208982043403047,0.5454545454545454,48.0,12.793174603174602,3,8.012141447867657,2020.0,2019.0,5.516129032258065,17.912365591397847,31.0,171.0
2022,TFK,"DIOT, ANTOINE",ASV,False,33,6,36,6.557391304347826,7.183090290807968,0.5698924731182796,53.0,18.124115942028983,2,8.012141447867657,2020.0,2019.0,2.92,12.919333333333332,25.0,73.0
2022,1392,"CAUSEUR, FABIEN",MAD,False,35,8,64,6.412,7.131164695670857,0.550561797752809,49.0,15.223216666666666,4,8.012141447867657,2020.0,2019.0,3.28,13.032666666666666,25.0,82.0
2022,4655,"BAKO, ISMAEL",VIR,False,27,0,0,6.377777777777778,7.096179391004099,0.5604395604395604,51.0,13.025185185185185,2,8.012141447867657,2020.0,2019.0,6.852941176470588,15.526960784313724,34.0,233.0
2022,956,"ANDJUSIC, DANILO",PAR,False,31,4,16,2.5,7.093451206556382,0.16666666666666666,8.0,15.13125,1,8.012141447867657,2016.0,,5.208333333333333,12.711805555555555,24.0,125.0
2022,BMT,"FERNANDEZ, RUDY",MAD,False,37,10,100,6.310608695652174,7.084032673931939,0.5454545454545454,48.0,16.625571014492753,4,8.012141447867657,2020.0,2019.0,4.538461538461538,17.212820512820514,13.0,59.0
2022,4429,"AGRAVANIS, DIMITRIS",PAN,False,28,1,1,2.75,7.0456256717287,0.1836734693877551,9.0,7.6875,3,8.012141447867657,2018.0,2017.0,-1.5,8.666666666666666,4.0,-6.0
2022,4007,"DOBRIC, OGNJEN",RED,False,28,1,1,6.309090909090909,7.0337932660171845,0.574468085106383,54.0,17.017935606060608,4,8.012141447867657,2020.0,2019.0,8.129032258064516,23.700000000000003,31.0,252.0
2022,4264,"BOST, DEE",ASV,False,33,6,36,5.576811594202899,6.988597016617252,0.42028985507246375,29.0,17.278502415458934,2,8.012141447867657,2018.0,2017.0,8.266666666666667,25.96888888888889,15.0,124.0
2022,3204,"PAULI,  ORIOL",BAR,False,28,1,1,5.482758620689655,6.949067506010236,0.42028985507246375,29.0,14.052873563218393,1,8.012141447867657,2018.0,,0.3333333333333333,3.963888888888889,12.0,4.0
2022,3198,"DIEZ, DANIEL",BAS,False,29,2,4,5.086956521739131,6.944216792296926,0.36507936507936506,23.0,13.578985507246376,1,8.012141447867657,2017.0,,3.16,9.202666666666666,25.0,79.0
2022,JBX,"KALNIETIS, MANTAS",ZAL,False,36,9,81,5.97076923076923,6.920244680582452,0.5348837209302325,46.0,17.542641025641025,2,8.012141447867657,2017.0,2016.0,-1.5,6.083333333333333,2.0,-3.0
2022,4119,"TYUS, ALEX",ASV,False,34,7,49,5.925833333333332,6.8962092005586,0.5348837209302325,46.0,13.21401388888889,4,8.012141447867657,2020.0,2018.0,8.08,17.829333333333334,25.0,202.0
2022,5099,"HANGA, ADAM",MAD,False,33,6,36,6.139495798319328,6.873866641279458,0.6078431372549019,62.0,18.20703081232493,4,8.012141447867657,2020.0,2019.0,4.55,13.049166666666665,20.0,91.0
2022,10516,"GAZI, ERTEN",IST,False,25,-2,4,1.0,6.843451206556382,0.16666666666666666,8.0,5.964583333333334,1,8.012141447867657,2020.0,,0.0909090909090909,4.698484848484848,11.0,1.0
2022,556,"CLAVER, VICTOR",PAM,False,34,7,49,5.096470588235294,6.837169608911331,0.40298507462686567,27.0,16.803254901960784,4,8.012141447867657,2020.0,2019.0,5.233333333333333,17.71055555555556,30.0,157.0
2022,10390,"HAYES, KEVARRIUS",ZAL,False,25,-2,4,4.4,6.808094298578439,0.3333333333333333,20.0,10.8375,1,8.012141447867657,2020.0,,7.882352941176471,18.19656862745098,34.0,268.0
2022,3091,"BIRSEN, METECAN",ULK,False,27,0,0,1.4444444444444444,6.805829753361353,0.1836734693877551,9.0,3.95,1,8.012141447867657,2018.0,,1.6521739130434785,8.792028985507246,23.0,38.0
2022,7990,"DIBARTOLOMEO, JOHN",TEL,False,31,4,16,5.423188405797102,6.803963361568065,0.4666666666666667,35.0,11.683019323671495,4,8.012141447867657,2020.0,2019.0,6.264705882352941,16.721078431372547,34.0,213.0
2022,7993,"M'BAYE, AMATH",IST,False,33,6,36,5.133333333333334,6.778366541638661,0.42857142857142855,30.0,17.665555555555557,1,8.012141447867657,2017.0,,7.212121212121212,21.477777777777774,33.0,238.0
2022,3479,"KUZMIC, OGNJEN",RED,False,32,5,25,5.805921052631579,6.775688259328756,0.5604395604395604,51.0,13.523179824561403,4,8.012141447867657,2020.0,2019.0,4.714285714285714,9.265873015873016,21.0,99.0
2022,KIR,"KAHUDI, CHARLES",ASV,False,36,9,81,5.812061711079943,6.748265854393864,0.574468085106383,54.0,21.286030855539977,2,8.012141447867657,2020.0,2019.0,5.551724137931035,18.822988505747126,29.0,161.0
2022,4571,"SISKO, ZAN MARK",MUN,False,25,-2,4,4.958730158730159,6.609222747453131,0.4594594594594595,34.0,15.933227513227514,2,8.012141447867657,2020.0,2019.0,2.0,10.933333333333334,1.0,2.0
2022,8850,"RAIESTE, SANDER",BAS,False,23,-4,16,0.3,6.469713158294126,0.2,10.0,4.516666666666666,1,8.012141447867657,2020.0,,0.4736842105263157,6.980701754385964,19.0,9.0
2022,10392,"LARENTZAKIS, GIANNOULIS",OLY,False,29,2,4,3.523809523809524,6.466977998601743,0.3442622950819672,21.0,12.423809523809522,1,8.012141447867657,2020.0,,6.029411764705882,15.88137254901961,34.0,205.0
2022,7519,"JOKUBAITIS, ROKAS",BAR,False,22,-5,25,4.903225806451613,6.4384927898669435,0.5061728395061729,41.0,15.121913978494621,3,8.012141447867657,2020.0,2019.0,6.294117647058823,14.475,34.0,214.0
2022,3478,"ABRINES, ALEX",BAR,False,29,2,4,5.308249999999999,6.423256782625838,0.5876288659793815,57.0,17.888091666666664,2,8.012141447867657,2020.0,2019.0,6.133333333333334,16.961111111111112,30.0,184.0
2022,7230,"SEDEKERSKIS, TADAS",BAS,False,24,-3,9,4.375,6.341022404252788,0.4594594594594595,34.0,10.918958333333332,3,8.012141447867657,2020.0,2018.0,9.695652173913045,18.66449275362319,23.0,223.0
2022,10393,"PRADILLA, JAIME",PAM,False,21,-6,36,2.3529411764705883,6.3243097879773025,0.2982456140350877,17.0,7.176470588235294,1,8.012141447867657,2020.0,,3.6666666666666665,13.360555555555557,30.0,110.0
2022,7109,"SMITS, ROLANDS",ZAL,False,27,0,0,4.951470588235294,6.3117687480719,0.5555555555555556,50.0,13.83485294117647,3,8.012141447867657,2020.0,2019.0,9.970588235294118,23.75,34.0,339.0
2022,5504,"BIRUTIS, LAURYNAS",ZAL,False,25,-2,4,1.8823529411764703,6.1839589107843205,0.2982456140350877,17.0,6.949019607843137,1,8.012141447867657,2018.0,,6.735294117647059,12.800490196078428,34.0,229.0
2022,9818,"BENTIL, BENJAMIN",RED,False,27,0,0,4.826928471248246,6.182338248533101,0.574468085106383,54.0,13.15417484805984,2,8.012141447867657,2020.0,2019.0,8.266666666666667,20.227777777777774,30.0,248.0
2022,2553,"MITROVIC, LUKA",RED,False,29,2,4,4.4660714285714285,6.154676199664872,0.5238095238095238,44.0,14.51252976190476,2,8.012141447867657,2017.0,2016.0,10.193548387096774,18.906451612903226,31.0,316.0
2022,2925,"TUNCER, BUGRAHAN",IST,False,29,2,4,2.571428571428571,6.0258494453581495,0.36507936507936506,23.0,6.3603703703703705,3,8.012141447867657,2020.0,2019.0,1.5714285714285714,9.135714285714286,7.0,11.0
2022,6068,"NOUA, AMINE",ASV,False,25,-2,4,4.338857142857143,5.918764370818654,0.5698924731182796,53.0,14.956519047619047,2,8.012141447867657,2020.0,2019.0,4.933333333333334,19.74388888888889,30.0,148.0
2022,6625,"ZOOSMAN, YOVEL",BER,False,24,-3,9,3.2774703557312255,5.836752027156324,0.4594594594594595,34.0,15.215270092226614,4,8.012141447867657,2020.0,2019.0,7.185185185185185,21.625925925925927,27.0,194.0
2022,5145,"COHEN, JAKE",TEL,False,32,5,25,4.0440000000000005,5.827434358592205,0.550561797752809,49.0,11.48405,3,8.012141447867657,2019.0,2018.0,3.1818181818181817,12.591666666666669,22.0,70.0
2022,6768,"MARTINEZ, SERGI",BAR,False,23,-4,16,1.9583333333333333,5.741963404917286,0.375,24.0,10.84375,1,8.012141447867657,2020.0,,-3.0,11.85,1.0,-3.0
2022,6961,"BIBEROVIC, TARIK",ULK,False,21,-6,36,0.9589743589743587,5.7407825548342215,0.3220338983050847,19.0,8.664017094017094,3,8.012141447867657,2020.0,2019.0,1.6,11.87,10.0,16.0
2022,6586,"KALAITZAKIS, GEORGIOS",PAN,False,23,-4,16,-0.5142857142857146,5.686752221825829,0.2727272727272727,15.0,3.4547619047619045,3,8.012141447867657,2020.0,2018.0,1.4615384615384617,9.851282051282052,26.0,38.0
2022,4761,"MARINKOVIC, VANJA",BAS,False,25,-2,4,3.2755555555555556,5.586085259122434,0.5121951219512195,42.0,14.652395061728392,2,8.012141447867657,2020.0,2019.0,6.411764705882353,19.862745098039216,34.0,218.0
2022,1261,"LACOMBE, PAUL",ASV,False,32,5,25,1.52,5.515163967918558,0.38461538461538464,25.0,11.335333333333333,1,8.012141447867657,2020.0,,0.0,9.727777777777778,3.0,0.0
2022,6158,"LUKOSIUNAS, KAROLIS",ZAL,False,25,-2,4,0.7833333333333333,5.447080504000639,0.3548387096774194,22.0,4.503611111111111,2,8.012141447867657,2020.0,2019.0,0.5714285714285714,6.86031746031746,21.0,12.0
2022,8099,"STRAZEL, MATTHEW",MCO,False,20,-7,49,2.455,5.379811288351399,0.47368421052631576,36.0,13.39875,2,8.012141447867657,2020.0,2019.0,0.8571428571428571,8.126984126984127,21.0,18.0
2022,3240,"BOCHORIDIS, ELEFTHERIOS",PAN,False,28,1,1,2.4377880184331793,5.296430802758552,0.48717948717948717,38.0,11.173348694316438,2,8.012141447867657,2020.0,2016.0,2.3529411764705883,12.13529411764706,17.0,40.0
2022,6919,"OLINDE, LOUIS",BER,False,24,-3,9,2.52,5.2660707239338285,0.5,40.0,12.653066666666664,3,8.012141447867657,2020.0,2017.0,9.962962962962964,22.316666666666663,27.0,269.0
2022,3527,"ABASS, AWUDU",VIR,False,29,2,4,1.8982608695652177,5.248332419319978,0.4520547945205479,33.0,9.265275362318842,2,8.012141447867657,2017.0,2016.0,5.714285714285714,16.73095238095238,7.0,40.0
2022,7265,"KURUCS, ARTURS",BAS,False,22,-5,25,-0.1904761904761904,5.188289474011579,0.3442622950819672,21.0,4.196031746031745,1,8.012141447867657,2020.0,,0.1304347826086956,7.142753623188406,23.0,3.0
2022,2969,"MAHMUTOGLU, MELIH",ULK,False,32,5,25,2.552380952380952,5.091804438653838,0.5348837209302325,46.0,14.994050793650793,4,8.012141447867657,2020.0,2019.0,4.0,10.994117647058824,17.0,68.0
2022,6643,"PUERTO, JOSEP",PAM,False,23,-4,16,0.6870588235294118,5.060242479850753,0.40298507462686567,27.0,4.251843137254902,2,8.012141447867657,2020.0,2017.0,4.696969696969697,16.07323232323232,33.0,155.0
2022,8211,"DELOW, MALTE",BER,False,21,-6,36,0.7246376811594204,4.949277545917819,0.42028985507246375,29.0,6.684106280193237,2,8.012141447867657,2020.0,2019.0,3.08,14.316,25.0,77.0
2022,3521,"BALBAY, DOGUS",IST,False,33,6,36,1.9360000000000002,4.636507310163403,0.5555555555555556,50.0,7.611999999999999,4,8.012141447867657,2020.0,2019.0,2.5,5.795833333333333,4.0,10.0
2022,6251,"SCHNEIDER, TIM",BER,False,25,-2,4,1.5178571428571428,4.610373478576435,0.5238095238095238,44.0,11.476845238095237,2,8.012141447867657,2020.0,2019.0,3.391304347826087,10.394927536231885,23.0,78.0
2022,7025,"MATTISSECK, JONAS",BER,False,22,-5,25,1.991705069124424,4.424204616091387,0.5959595959595959,59.0,13.77804915514593,2,8.012141447867657,2020.0,2019.0,1.8125,12.45208333333333,16.0,29.0
2022,LUO,"LAZIC, BRANKO",RED,False,33,6,36,1.6996363636363636,4.276169051077708,0.5918367346938775,58.0,16.290351515151514,4,8.012141447867657,2020.0,2019.0,1.4,18.412,25.0,35.0
2023,796,"MIROTIC, NIKOLA",MIL,False,32,5,25,19.084615384615383,14.191818113886246,0.5555555555555556,50.0,25.211057692307694,3,8.075821525474826,2022.0,2020.0,18.857142857142858,26.52142857142857,21.0,396.0
2023,5985,"JAMES, MIKE",MCO,False,33,6,36,17.94599761051374,13.917354310497856,0.5918367346938775,58.0,31.04879729191557,4,8.075821525474826,2022.0,2020.0,20.08823529411765,31.27745098039216,34.0,683.0
2023,5791,"TAVARES, WALTER",MAD,False,31,4,16,17.152941176470588,13.791045009435122,0.6296296296296297,68.0,24.914117647058823,4,8.075821525474826,2022.0,2020.0,14.758620689655173,22.893103448275863,29.0,428.0
2023,3941,"MILUTINOV, NIKOLA",OLY,False,29,2,4,18.39333333333333,13.480232472448328,0.5238095238095238,44.0,23.98511111111111,4,8.075821525474826,2020.0,2019.0,15.047619047619047,18.975396825396825,21.0,316.0
2023,2100,"DE COLO, NANDO",ASV,False,36,9,81,16.924137931034483,13.312580214479521,0.5918367346938775,58.0,25.08494252873563,4,8.075821525474826,2022.0,2020.0,13.666666666666666,21.878571428571423,21.0,287.0
2023,4888,"CLYBURN, WILL",IST,False,33,6,36,16.416742081447964,13.080373859058708,0.6,60.0,30.212088989441924,4,8.075821525474826,2022.0,2020.0,14.5,28.293055555555554,24.0,348.0
2023,9863,"BALDWIN IV, WADE",TEL,False,27,0,0,15.233671399594318,12.453923875664417,0.6116504854368932,63.0,27.51398918187965,3,8.075821525474826,2022.0,2020.0,19.51851851851852,28.24135802469136,27.0,527.0
2023,11078,"THOMPSON, DARIUS",IST,False,28,1,1,17.08823529411765,12.216660284040447,0.4594594594594595,34.0,26.948039215686272,1,8.075821525474826,2022.0,,9.911764705882351,26.375980392156865,34.0,337.0
2023,7200,"LARKIN, SHANE",IST,False,31,4,16,15.28487394957983,11.892378691177475,0.5294117647058824,45.0,28.49084033613445,4,8.075821525474826,2022.0,2020.0,20.11764705882353,31.68774509803922,34.0,684.0
2023,1926,"SLOUKAS, KOSTAS",PAN,False,33,6,36,14.228803245436104,11.83929578137347,0.6116504854368932,63.0,24.73688979039892,4,8.075821525474826,2022.0,2020.0,15.22222222222222,26.43148148148148,27.0,411.0
2023,9754,"LOYD, JORDAN",MCO,False,30,3,9,14.451340996168582,11.794874550046183,0.5833333333333334,56.0,26.187177522349934,3,8.075821525474826,2022.0,2020.0,8.466666666666667,21.523333333333333,15.0,127.0
2023,925,"VESELY, JAN",BAR,False,33,6,36,14.14181818181818,11.78609132498581,0.6116504854368932,63.0,23.478141414141415,4,8.075821525474826,2022.0,2020.0,16.151515151515152,21.613131313131312,33.0,533.0
2023,11157,"MOTLEY, JOHNATHAN",ULK,False,28,1,1,16.451612903225808,11.732857197450606,0.43661971830985913,31.0,23.198387096774194,1,8.075821525474826,2022.0,,12.787878787878787,19.560606060606062,33.0,422.0
2023,9622,"BROWN, LORENZO",TEL,False,33,6,36,13.687058823529412,11.528890631969958,0.6153846153846154,64.0,28.106156862745095,3,8.075821525474826,2022.0,2020.0,11.5,28.88020833333333,32.0,368.0
2023,9862,"PUNTER, KEVIN",PAR,False,30,3,9,13.540365111561865,11.418212262596024,0.6116504854368932,63.0,26.809966193373903,3,8.075821525474826,2022.0,2020.0,14.178571428571429,29.12619047619048,28.0,397.0
2023,6436,"GIEDRAITIS, ROKAS",RED,False,31,4,16,13.28235294117647,11.354007972398083,0.6296296296296297,68.0,27.508725490196085,3,8.075821525474826,2022.0,2020.0,9.823529411764708,25.420098039215684,34.0,334.0
2023,8987,"LEDAY, ZACH",PAR,False,29,2,4,13.401419878296146,11.333226343219904,0.6116504854368932,63.0,28.003296146044622,4,8.075821525474826,2022.0,2020.0,13.10344827586207,30.06264367816092,29.0,380.0
2023,6589,"SIKMA, LUKE",OLY,False,34,7,49,13.34017595307918,11.315424250154429,0.6153846153846154,64.0,23.46037145650049,3,8.075821525474826,2022.0,2020.0,3.8947368421052633,10.859649122807015,19.0,74.0
2023,4172,"PONITKA, MATEUSZ",PAR,False,30,3,9,13.424836601307188,11.306414789096351,0.6039603960396039,61.0,25.48965141612201,3,8.075821525474826,2022.0,2020.0,3.076923076923077,13.925641025641026,26.0,80.0
2023,9005,"DECK, GABRIEL",MAD,False,28,1,1,13.351785714285715,11.241400038761359,0.6,60.0,24.88502976190476,4,8.075821525474826,2022.0,2020.0,10.08,21.359333333333336,25.0,252.0
2023,3842,"LESSORT, MATHIAS",PAN,False,28,1,1,13.390374331550802,11.175977329019146,0.5833333333333334,56.0,22.72811942959002,3,8.075821525474826,2022.0,2019.0,19.058823529411764,28.83676470588236,34.0,648.0
2023,JDR,"TEODOSIC, MILOS",RED,False,36,9,81,13.283333333333333,10.968883640951773,0.5555555555555556,50.0,23.29732905982906,2,8.075821525474826,2022.0,2016.0,10.925925925925926,21.09938271604938,27.0,295.0
2023,8811,"FALL, MOUSTAPHA",OLY,False,31,4,16,12.687976539589444,10.914070764929976,0.6153846153846154,64.0,21.569794721407625,2,8.075821525474826,2022.0,2020.0,14.586206896551724,23.399425287356323,29.0,423.0
2023,11218,"EVANS, KEENAN",ZAL,False,27,0,0,17.41176470588235,10.860225631912158,0.2982456140350877,17.0,26.22745098039216,1,8.075821525474826,2022.0,,18.294117647058822,27.387254901960784,34.0,622.0
2023,5928,"CAMPAZZO, FACUNDO",MAD,False,32,5,25,16.64,10.833777305406661,0.3220338983050847,19.0,27.441555555555553,4,8.075821525474826,2022.0,2020.0,16.1875,25.359895833333333,32.0,518.0
2023,5844,"PAPAGIANNIS, GEORGIOS",ULK,False,26,-1,1,12.292045454545455,10.685864910137596,0.6190476190476191,65.0,22.99130681818182,4,8.075821525474826,2022.0,2020.0,6.612903225806452,15.65,31.0,205.0
2023,848,"NEDOVIC, NEMANJA",RED,False,32,5,25,12.685333333333332,10.6811977646992,0.5652173913043478,52.0,23.003999999999998,4,8.075821525474826,2022.0,2020.0,12.933333333333334,21.828333333333333,30.0,388.0
2023,9783,"COLSON, BONZIE",TEL,False,27,0,0,13.676470588235292,10.649092716472879,0.4594594594594595,34.0,25.903431372549026,1,8.075821525474826,2022.0,,14.705882352941176,28.0406862745098,34.0,500.0
2023,8962,"HAYES-DAVIS, NIGEL",ULK,False,29,2,4,12.145276292335113,10.623984790705098,0.6261682242990654,67.0,28.31453654188948,3,8.075821525474826,2022.0,2020.0,16.4,31.290000000000003,30.0,492.0
2023,7870,"DAVIES, BRANDON",PAM,False,32,5,25,12.144155844155847,10.532934331806928,0.6039603960396039,61.0,19.235714285714288,4,8.075821525474826,2022.0,2020.0,12.25,22.35892857142857,28.0,343.0
2023,8855,"WALKUP, THOMAS",OLY,False,31,4,16,11.976470588235294,10.531785750175862,0.6296296296296297,68.0,24.724607843137257,4,8.075821525474826,2022.0,2020.0,10.363636363636363,26.904545454545456,33.0,342.0
2023,4603,"KOTSAR, MAIK",BAS,False,27,0,0,13.323529411764708,10.486930554310717,0.4594594594594595,34.0,20.416666666666664,1,8.075821525474826,2022.0,,8.058823529411764,18.162745098039213,34.0,274.0
2023,10568,"JONES, CHRIS",PAM,False,30,3,9,11.88109243697479,10.388829334425784,0.6078431372549019,62.0,20.745469187675074,2,8.075821525474826,2022.0,2020.0,13.272727272727272,25.795454545454547,33.0,438.0
2023,11196,"HALL, DONTA",MCO,False,26,-1,1,12.911764705882351,10.297741365121528,0.4594594594594595,34.0,18.898529411764702,1,8.075821525474826,2022.0,,8.363636363636363,14.257070707070708,33.0,276.0
2023,1133,"SHENGELIA, TORNIKE",VIR,False,32,5,25,11.838043478260872,10.253950024456222,0.5789473684210527,55.0,23.441114130434784,4,8.075821525474826,2022.0,2020.0,17.580645161290324,27.741935483870968,31.0,545.0
2023,1288,"LUCIC, VLADIMIR",MUN,False,34,7,49,12.214479638009049,10.219945607872074,0.5180722891566265,43.0,26.968838612368025,4,8.075821525474826,2022.0,2020.0,10.25,25.145833333333336,20.0,205.0
2023,4004,"GUDURIC, MARKO",ULK,False,28,1,1,11.866666666666667,10.200361110098825,0.5604395604395604,51.0,24.765959595959597,4,8.075821525474826,2022.0,2020.0,9.7,21.379444444444445,30.0,291.0
2023,11194,"PETRUSEV, FILIP",OLY,False,23,-4,16,12.617647058823527,10.162606229986391,0.4594594594594595,34.0,22.66029411764706,1,8.075821525474826,2022.0,,6.933333333333334,15.22222222222222,15.0,104.0
2023,11212,"OKOBO, ELIE",MCO,False,26,-1,1,12.588235294117649,10.14909271647288,0.4594594594594595,34.0,25.931372549019606,1,8.075821525474826,2022.0,,10.34375,24.469270833333333,32.0,331.0
2023,8847,"MICKEY, JORDAN",VIR,False,29,2,4,11.516964285714286,10.140507181618503,0.6,60.0,24.75857142857143,4,8.075821525474826,2022.0,2020.0,8.333333333333334,19.04305555555556,24.0,200.0
2023,6661,"WILBEKIN, SCOTTIE",ULK,False,30,3,9,11.51905882352941,10.127851834416447,0.5959595959595959,59.0,25.020188235294118,4,8.075821525474826,2022.0,2020.0,12.882352941176473,24.69558823529412,34.0,438.0
2023,2939,"SATORANSKY, TOMAS",BAR,False,32,5,25,12.774193548387096,10.127223394633704,0.43661971830985913,31.0,24.017204301075267,1,8.075821525474826,2022.0,,11.352941176470589,25.34313725490196,34.0,386.0
